,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
127,20000000,Drama,12626,tt0092699,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",Broadcast News,8.627019,51249404,12/16/1987,Broadcast News,1987,FALSE
128,20000000,Romance,12626,tt0092699,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",Broadcast News,8.627019,51249404,12/16/1987,Broadcast News,1987,FALSE
248,14000000,Romance,10998,tt0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction,14.260779,320145693,9/11/1987,Fatal Attraction,1987,FALSE
249,14000000,Drama,10998,tt0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction,14.260779,320145693,9/11/1987,Fatal Attraction,1987,FALSE
250,14000000,Thriller,10998,tt0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction,14.260779,320145693,9/11/1987,Fatal Attraction,1987,FALSE
251,14000000,Horror,10998,tt0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction,14.260779,320145693,9/11/1987,Fatal Attraction,1987,FALSE
252,14000000,Mystery,10998,tt0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Fatal Attraction,14.260779,320145693,9/11/1987,Fatal Attraction,1987,FALSE
327,0,Drama,32054,tt0093209,"British writer/director John Boorman (The Emerald Forest) draws us into an astonishing and exhilarating portrait of his own childhood, set against the terrors of a London torn apart by the onset of WWII. Seven-year-old Billy Rohan (Sebastian Rice Edwards) finds his childhood to be atime of great dangerand even greater discovery. From thunderous bombings at his own doorstep andthe constant threat of Luftwaffe air raids to the landing of a German paratrooper in his neighborhood and the joyous obliteration of his much-hated school, Billy's young life is shapedand even enrichedby the one positive thing war has brought him: liberation from the ordinary. And though Billy is surrounded by decimation and the smoking remnants of ruined lives, his sense of enchanted wonderment and innocence in the face of man's most destructive folly affect him in a way that alters his life forever.",Hope and Glory,3.390491,0,9/3/1987,Hope and Glory,1987,FALSE
328,0,War,32054,tt0093209,"British writer/director John Boorman (The Emerald Forest) draws us into an astonishing and exhilarating portrait of his own childhood, set against the terrors of a London torn apart by the onset of WWII. Seven-year-old Billy Rohan (Sebastian Rice Edwards) finds his childhood to be atime of great dangerand even greater discovery. From thunderous bombings at his own doorstep andthe constant threat of Luftwaffe air raids to the landing of a German paratrooper in his neighborhood and the joyous obliteration of his much-hated school, Billy's young life is shapedand even enrichedby the one positive thing war has brought him: liberation from the ordinary. And though Billy is surrounded by decimation and the smoking remnants of ruined lives, his sense of enchanted wonderment and innocence in the face of man's most destructive folly affect him in a way that alters his life forever.",Hope and Glory,3.390491,0,9/3/1987,Hope and Glory,1987,FALSE
445,0,Comedy,2039,tt0093565,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!",Moonstruck,12.877291,80640528,12/18/1987,Moonstruck,1987,FALSE
446,0,Drama,2039,tt0093565,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!",Moonstruck,12.877291,80640528,12/18/1987,Moonstruck,1987,FALSE
447,0,Romance,2039,tt0093565,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!",Moonstruck,12.877291,80640528,12/18/1987,Moonstruck,1987,FALSE
487,6000000,Drama,792,tt0091763,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",Platoon,18.206972,138530565,12/18/1986,Platoon,1986,TRUE
488,6000000,War,792,tt0091763,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",Platoon,18.206972,138530565,12/18/1986,Platoon,1986,TRUE
489,6000000,Action,792,tt0091763,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",Platoon,18.206972,138530565,12/18/1986,Platoon,1986,TRUE
16,3000000,Drama,11257,tt0091867,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",A Room with a View,6.175166,20966644,12/13/1985,A Room with a View,1986,FALSE
17,3000000,Romance,11257,tt0091867,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",A Room with a View,6.175166,20966644,12/13/1985,A Room with a View,1986,FALSE
156,0,Drama,1890,tt0090830,"James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, refusing to read his lips and only using signs. Will her feelings change over time?",Children of a Lesser God,8.503064,31853080,9/13/1986,Children of a Lesser God,1986,FALSE
157,0,Romance,1890,tt0090830,"James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, refusing to read his lips and only using signs. Will her feelings change over time?",Children of a Lesser God,8.503064,31853080,9/13/1986,Children of a Lesser God,1986,FALSE
309,6400000,Comedy,5143,tt0091167,"Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",Hannah and Her Sisters,9.57874,40084041,2/7/1986,Hannah and Her Sisters,1986,FALSE
310,6400000,Drama,5143,tt0091167,"Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",Hannah and Her Sisters,9.57874,40084041,2/7/1986,Hannah and Her Sisters,1986,FALSE
669,24500000,Adventure,11416,tt0091530,"Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert DeNiro plays a slave hunter who is converted and joins Irons in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",The Mission,11.241995,17218023,9/29/1986,The Mission,1986,FALSE
670,24500000,Drama,11416,tt0091530,"Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert DeNiro plays a slave hunter who is converted and joins Irons in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",The Mission,11.241995,17218023,9/29/1986,The Mission,1986,FALSE
671,24500000,Action,11416,tt0091530,"Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert DeNiro plays a slave hunter who is converted and joins Irons in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",The Mission,11.241995,17218023,9/29/1986,The Mission,1986,FALSE
672,24500000,History,11416,tt0091530,"Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert DeNiro plays a slave hunter who is converted and joins Irons in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",The Mission,11.241995,17218023,9/29/1986,The Mission,1986,FALSE
676,0,Science Fiction,45871,tt0220644,"Triad boss Lung (Eddy Ko), who has just escaped being killed in an assassination attempt hires the killers Curtis (Anthony Wong), James (Lam Suet), Mike (Roy Cheung), Roy (Francis Ng) and Shin (Jackie Lui) for his protection.",??????,1.531916,0,11/19/1999,The Mission,1986,FALSE
